frame,read_ms,orange_ms,white_ms,qr_ms,motion_ms,save_img_ms,rename_file_ms,proc_ms,total_ms
587,159.8603,0.2522,0.0007,0.0081,0.0078,0.0100,0.0139,1.6899,161.5502
588,191.7043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,191.7231
589,124.7707,0.2139,0.0006,0.0019,0.0033,0.0113,0.0170,1.3562,126.1269
590,165.5130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,165.5236
591,162.0275,0.2736,0.0006,0.0049,0.0056,0.0141,0.0098,1.8380,163.8655
592,138.3840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228,138.4068
593,137.0188,0.3258,0.0006,0.0022,0.0032,0.0087,0.0106,1.4192,138.4380
594,144.8078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0198,144.8276
595,154.5304,0.2868,0.0008,0.0032,0.0034,0.0087,0.0107,1.3090,155.8394
596,159.6387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,159.6512
597,133.8730,0.3207,0.0009,0.0031,0.0027,0.0084,0.0116,1.7261,135.5991
598,143.8184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,143.8296
599,124.9210,0.3262,0.0005,0.0028,0.0056,0.0079,0.0157,1.7893,126.7103
600,127.7314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0403,127.7717
601,119.2812,0.2249,0.0005,0.0022,0.0037,67.7615,0.0459,68.8541,188.1353
602,117.5807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,117.5886
603,118.5178,0.2293,0.0003,0.0017,0.0031,0.0051,0.0073,1.4673,119.9851
604,121.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,121.0236
605,121.3462,0.2484,0.0003,0.0024,0.0025,0.0068,0.0073,0.9473,122.2935
606,118.5388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0181,118.5569
607,129.2605,0.4789,0.0011,0.0045,0.0066,0.0113,0.0152,3.1786,132.4391
608,138.7995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0359,138.8354
609,131.7021,0.6613,0.0004,0.0030,0.0040,0.0086,0.0081,1.6102,133.3123
610,159.5401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0287,159.5688
611,168.0863,0.3032,0.0004,0.0036,0.0060,0.0069,0.0112,1.5031,169.5894
612,184.2823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,184.2920
613,169.2184,0.3356,0.0004,0.0046,0.0046,0.0102,0.0110,1.5612,170.7796
614,183.2304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0136,183.2440
615,175.9646,0.4439,0.0004,0.0030,0.0047,0.0100,0.0106,2.8623,178.8269
616,159.3916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,159.4062
617,159.2998,0.3230,0.0005,0.0058,0.0050,0.0152,0.0151,2.1857,161.4855
618,172.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,173.0043
619,167.0943,0.3698,0.0005,0.0032,0.0038,0.0073,0.0087,2.1630,169.2573
620,160.1324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0104,160.1428
621,129.7993,2.6191,0.0005,0.0058,0.0047,0.0109,0.0149,4.2699,134.0692
622,120.2699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0319,120.3018
623,146.2635,0.3177,0.0006,0.0033,0.0035,0.0121,0.0114,1.4843,147.7478
624,135.8962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0164,135.9126
625,142.8586,0.8143,0.0006,0.0028,0.0056,0.0101,0.0118,2.2241,145.0827
626,135.2075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0136,135.2211
627,176.8248,0.3657,0.0005,0.0043,0.0049,0.0111,0.0133,1.5879,178.4127
628,128.7795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,128.7984
629,150.9281,0.3551,0.0005,0.0028,0.0060,0.0085,0.0139,1.6695,152.5976
630,144.1596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0208,144.1804
631,139.6539,0.4343,0.0005,0.0035,0.0050,0.0162,0.0109,1.9130,141.5669
632,131.4639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,131.4835
633,128.3294,0.2953,0.0005,0.0025,0.0031,0.0070,0.0088,1.3337,129.6631
634,111.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,111.8884
635,131.7228,0.3702,0.0010,0.0033,0.0054,0.0149,0.0147,1.6899,133.4127
636,136.6463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,136.6634
637,139.7309,0.8264,0.0008,0.0040,0.0034,0.0100,0.0116,2.9630,142.6939
638,129.7312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0197,129.7509
639,128.2218,0.2706,0.0005,0.0029,0.0034,0.0081,0.0094,1.4364,129.6582
640,129.6095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,129.6209
641,133.7433,0.2397,0.0014,0.0047,0.0047,0.0081,0.0127,1.0949,134.8382
642,120.0727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,120.0877
643,126.5687,0.4624,0.0005,0.0044,0.0030,0.0095,0.0093,1.9286,128.4973
644,130.0181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0115,130.0296
645,136.2253,0.2965,0.0007,0.0048,0.0071,0.0100,0.0104,1.9849,138.2102
646,138.5118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,138.5246
647,119.2910,0.3029,0.0003,0.0029,0.0042,0.0073,0.0084,1.4205,120.7115
648,124.5910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,124.6038
649,154.8097,0.2635,0.0005,0.0023,0.0029,0.0068,0.0091,1.1263,155.9360
650,115.4223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,115.4290
651,81.8264,0.3995,0.0004,0.0036,0.0062,0.0113,0.0146,1.8663,83.6927
652,105.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0177,105.6277
653,184.7718,0.2723,0.0005,0.0026,0.0035,0.0059,0.0072,1.1225,185.8943
654,118.6602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0174,118.6776
655,101.1962,2.1961,0.0009,0.0056,0.0073,0.0175,0.0180,3.3400,104.5362
656,119.4236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,119.4330
657,119.1423,0.4092,0.0004,0.0024,0.0031,0.0066,0.0085,1.2902,120.4325
658,138.8865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,138.8973
659,122.5994,0.3289,0.0004,0.0021,0.0034,0.0062,0.0082,1.2022,123.8016
660,117.2301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0184,117.2485
661,104.9800,0.2893,0.0004,0.0028,0.0038,0.0045,0.0064,1.3184,106.2984
662,116.0810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0195,116.1005
663,128.1297,0.5498,0.0004,0.0065,0.0074,0.0316,0.0200,2.0433,130.1730
664,118.8061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,118.8231
665,111.4372,0.6349,0.0014,0.0097,0.0083,0.0150,0.0192,2.1026,113.5398
666,123.3348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,123.3433
667,129.1018,0.5272,0.0005,0.0023,0.0037,0.0087,0.0095,1.5692,130.6710
668,114.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0147,114.2248
669,112.3128,0.3156,0.0006,0.0030,0.0035,0.0063,0.0081,1.0101,113.3229
670,110.4336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,110.4464
671,128.0612,0.3484,0.0004,0.0030,0.0035,0.0078,0.0065,1.1487,129.2099
672,110.1127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,110.1303
673,116.9213,0.4258,0.0004,0.0019,0.0029,0.0067,0.0067,1.1908,118.1121
674,99.5889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,99.6022
675,110.4997,0.4820,0.0005,0.0026,0.0029,0.0097,0.0103,1.6505,112.1502
676,97.5595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0536,97.6131
677,124.1034,0.5295,0.0006,0.0050,0.0042,0.0125,0.0101,2.0728,126.1762
678,109.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,109.0228
679,111.4893,0.5135,0.0005,0.0039,0.0049,0.0102,0.0091,2.1012,113.5905
680,98.4768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,98.5052
681,123.8445,0.5329,0.0005,0.0034,0.0041,0.0111,0.0105,1.8983,125.7428
682,137.8021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0209,137.8230
683,195.8301,0.6438,0.0004,0.0055,0.0051,0.0084,0.0116,2.8581,198.6882
684,233.0921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,233.1021
685,147.6994,0.4257,0.0006,0.0027,0.0029,0.0091,0.0087,1.3972,149.0966
686,129.6272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0183,129.6455
687,122.0604,0.5379,0.0004,0.0028,0.0033,0.0085,0.0266,1.5490,123.6094
688,121.9786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,121.9955
689,133.1870,0.5752,0.0005,0.0025,0.0050,0.0070,0.0126,2.3310,135.5180
690,98.4043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,98.4228
691,123.2477,0.4170,0.0005,0.0020,0.0025,0.0065,0.0097,1.4978,124.7455
692,129.6408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0315,129.6723
693,115.0213,0.4704,0.0007,0.0041,0.0040,0.0090,0.0076,1.6221,116.6434
694,101.3727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,101.3915
695,114.0157,0.5110,0.0007,0.0028,0.0056,0.0169,0.0121,1.8701,115.8858
696,119.8672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,119.8770
697,110.0128,0.4386,0.0009,0.0029,0.0029,0.0083,0.0102,1.4328,111.4456
698,111.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,111.0383
699,121.1861,0.5147,0.0004,0.0050,0.0058,0.0090,0.0106,1.8249,123.0110
700,129.1154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,129.1254
701,116.6103,0.5126,0.0005,0.0049,0.0059,75.7999,3.5603,81.3045,197.9148
702,120.8317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,120.8557
703,114.6191,0.4996,0.0007,0.0049,0.0067,0.0129,0.0159,1.7501,116.3692
704,101.8637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,101.8813
705,131.9241,0.4614,0.0004,0.0028,0.0049,0.0090,0.0126,1.8122,133.7363
706,129.9253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,129.9305
707,131.5972,0.2545,0.0003,0.0017,0.0016,0.0046,0.0063,0.9816,132.5788
708,124.5525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,124.5612
709,121.4192,0.3888,0.0004,0.0019,0.0029,0.0067,0.0071,1.0808,122.5000
710,124.3142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,124.3228
711,139.2271,0.4718,0.0004,0.0064,0.0060,0.0092,0.0105,1.6697,140.8968
712,131.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,131.0800
713,132.4335,0.2951,0.0004,0.0019,0.0034,0.0054,0.0075,1.1542,133.5877
714,121.8256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,121.8376
715,124.8136,0.4679,0.0005,0.0030,0.0053,0.0113,0.0113,1.7888,126.6024
716,135.4737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0178,135.4915
717,135.0309,0.4561,0.0005,0.0049,0.0050,0.0086,0.0147,1.5956,136.6265
718,119.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,119.1217
719,116.3037,0.3287,0.0004,0.0022,0.0023,0.0054,0.0081,1.2499,117.5536
720,133.5608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,133.5733
721,127.1688,0.3352,0.0003,0.0020,0.0020,0.0037,0.0070,1.1262,128.2950
722,118.0643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,118.0781
723,118.1790,0.4154,0.0010,0.0033,0.0034,0.0094,0.0106,1.5716,119.7506
724,118.8413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,118.8543
725,125.6797,0.4216,0.0005,0.0035,0.0038,0.0059,0.0123,1.5210,127.2007
726,129.7043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,129.7146
727,119.0570,0.2597,0.0003,0.0020,0.0021,0.0040,0.0090,1.0543,120.1113
728,110.2480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0252,110.2732
729,104.5426,0.5722,0.0004,0.0030,0.0038,0.0056,0.0080,2.3018,106.8444
730,105.9816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,105.9943
731,107.9172,0.5008,0.0006,0.0045,0.0041,0.0100,0.0136,2.2218,110.1390
732,124.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,124.0213
733,110.4913,0.3329,0.0003,0.0025,0.0038,0.0062,0.0118,1.4271,111.9184
734,104.1758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0316,104.2074
735,117.3826,0.4250,0.0004,0.0027,0.0053,0.0061,0.0128,1.5178,118.9004
736,119.9706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0206,119.9912
737,102.9117,0.4374,0.0008,0.0037,0.0056,0.0111,0.0168,1.4574,104.3691
738,121.8065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,121.8294
739,121.9505,0.3892,0.0004,0.0024,0.0030,0.0045,0.0070,1.3271,123.2776
740,113.2244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,113.2396
741,107.5504,0.3301,0.0006,0.0026,0.0027,0.0072,0.0127,1.2373,108.7877
742,107.7828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0131,107.7959
743,112.1237,0.4903,0.0005,0.0041,0.0036,0.0074,0.0113,1.9145,114.0382
744,111.6852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,111.6930
745,106.1234,0.3130,0.0004,0.0046,0.0016,0.0060,0.0062,1.3132,107.4366
746,98.4021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,98.4191
747,122.2080,0.5091,0.0006,0.0046,0.0036,0.0073,0.0152,1.7177,123.9257
748,151.3781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,151.3904
749,140.1669,0.4733,0.0003,0.0044,0.0049,0.0094,0.0142,1.9544,142.1213
750,134.4261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,134.4340
751,101.8132,0.2610,0.0004,0.0029,0.0035,0.0049,0.0068,1.1268,102.9400
752,103.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0226,103.1738
753,119.4970,0.4777,0.0008,0.0027,0.0034,0.0096,0.0107,1.9188,121.4158
754,125.6456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,125.6586
755,105.0280,0.4545,0.0005,0.0045,0.0032,0.0082,0.0112,1.8621,106.8901
756,103.2066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0214,103.2280
757,119.4085,0.6161,0.0010,0.0056,0.0054,0.0147,0.0180,2.3653,121.7738
758,127.4691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,127.4871
759,100.3523,0.6344,0.0006,0.0042,0.0069,0.0078,0.0131,2.2668,102.6191
760,101.6881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,101.7033
761,109.6806,0.2657,0.0003,0.0026,0.0026,0.0045,0.0074,1.0809,110.7615
762,112.1937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0187,112.2124
763,110.6712,0.4248,0.0004,0.0017,0.0029,0.0054,0.0079,1.4042,112.0754
764,123.9222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,123.9322
765,120.9136,0.4267,0.0004,0.0030,0.0035,0.0054,0.0070,1.3225,122.2361
766,117.7969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,117.8189
767,101.4194,0.4717,0.0004,0.0034,0.0047,0.0074,0.0090,1.5051,102.9245
768,109.7095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,109.7169
769,110.6776,0.4097,0.0002,0.0032,0.0029,0.0096,0.0080,1.4350,112.1126
770,117.3279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0212,117.3491
771,113.6808,0.3311,0.0004,0.0036,0.0025,0.0051,0.0071,1.2133,114.8941
772,110.4980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,110.5102
773,109.2605,0.4462,0.0005,0.0025,0.0062,0.0081,0.0125,1.3356,110.5961
774,130.4830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,130.4951
775,107.2109,0.3050,0.0009,0.0024,0.0034,0.0056,0.0074,1.1993,108.4102
776,107.7454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,107.7620
777,97.0884,0.3640,0.0004,0.0045,0.0053,0.0081,0.0123,1.1844,98.2728
778,117.5395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0191,117.5586
779,111.7354,0.2404,0.0003,0.0015,0.0021,0.0034,0.0050,0.8384,112.5738
780,117.4612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,117.4692
781,104.1601,0.4282,0.0004,0.0032,0.0027,0.0097,0.0135,1.6344,105.7945
782,110.4422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,110.4495
783,122.1700,0.2805,0.0005,0.0019,0.0025,0.0067,0.0055,0.9625,123.1325
784,123.4019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,123.4104
785,100.8768,0.2465,0.0004,0.0017,0.0019,0.0040,0.0057,0.8360,101.7128
786,111.9026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,111.9083
787,106.2104,0.3765,0.0011,0.0019,0.0035,0.0103,0.0065,1.4612,107.6716
788,119.9905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,120.0055
789,122.0350,0.2887,0.0007,0.0028,0.0046,0.0051,0.0095,1.2694,123.3044
790,110.0952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,110.1079
791,116.3036,0.3495,0.0004,0.0033,0.0032,0.0061,0.0091,1.4286,117.7322
792,108.2971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0155,108.3126
793,139.8212,0.4112,0.0004,0.0035,0.0035,0.0079,0.0093,1.4883,141.3095
794,127.4120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,127.4291
795,128.6037,0.5385,0.0013,0.0077,0.0089,0.0139,0.0204,2.2994,130.9031
796,144.6057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0164,144.6221
797,124.1892,0.3840,0.0005,0.0026,0.0046,0.0048,0.0088,1.4467,125.6359
798,114.8572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,114.8696
799,125.3782,0.3983,0.0010,0.0025,0.0048,0.0054,0.0078,1.5085,126.8867
800,112.2670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,112.2812
801,110.4081,0.4272,0.0005,0.0040,0.0063,0.0090,0.0099,1.9473,112.3554
802,113.1670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,113.1780
803,108.6860,0.3282,0.0015,0.0022,0.0026,0.0058,0.0076,1.2755,109.9615
804,115.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,116.0024
805,120.5994,0.2860,0.0004,0.0023,0.0071,0.0076,0.0074,1.5247,122.1241
806,114.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,114.1596
807,100.5845,0.3932,0.0005,0.0022,0.0027,0.0065,0.0096,1.5585,102.1430
808,119.1882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0144,119.2026
809,109.5901,0.4817,0.0011,0.0034,0.0058,0.0091,0.0103,1.6817,111.2718
810,122.1102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,122.1231
811,129.4501,0.5051,0.0016,0.0046,0.0044,0.0081,0.0098,1.7118,131.1619
812,137.5544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0214,137.5758
813,124.4635,0.5184,0.0008,0.0045,0.0067,0.0135,0.0142,2.1365,126.6000
814,130.0419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,130.0608
815,136.9472,0.4222,0.0009,0.0067,0.0078,0.0161,0.0268,1.6417,138.5889
816,129.3682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234,129.3916
817,114.2466,0.6152,0.0010,0.0093,0.0067,0.0169,0.0220,2.3851,116.6317
818,111.5295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,111.5443
819,123.6718,0.3878,0.0007,0.0053,0.0048,0.0069,0.0106,1.4607,125.1325
820,110.1397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0280,110.1677
821,116.5050,0.5935,0.0005,0.0065,0.0059,0.0168,0.0141,2.5619,119.0669
822,116.5050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,116.5150
823,110.2037,0.5356,0.0006,0.0052,0.0071,0.0113,0.0178,2.2185,112.4222
824,116.0176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237,116.0413
825,112.2459,0.6333,0.0005,0.0068,0.0102,0.0164,0.0283,2.3823,114.6282
826,123.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,123.2245
827,119.4046,0.4087,0.0017,0.0045,0.0050,0.0078,0.0134,1.7374,121.1420
828,110.5707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,110.5840
829,113.2563,0.3191,0.0003,0.0022,0.0030,0.0083,0.0103,1.4469,114.7032
830,119.5837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0197,119.6034
831,126.5466,0.4014,0.0007,0.0034,0.0274,0.0117,0.0009,1.6668,128.2134
832,113.6173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0173,113.6346
833,119.9833,0.4965,0.0004,0.0043,2.3566,0.0090,0.0016,4.1685,124.1518
834,122.2022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0201,122.2223
835,123.2083,0.4969,0.0005,0.0040,1.4129,0.0058,0.0008,3.2118,126.4201
836,109.9101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0183,109.9284
837,114.9805,0.4432,0.0004,0.0048,2.9894,0.0043,0.0008,4.7361,119.7166
838,111.2141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0136,111.2277
839,118.2581,0.3865,0.0011,0.0044,1.3723,0.0073,0.0006,2.8569,121.1150
840,105.7092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,105.7214
841,115.9681,0.3843,0.0005,0.0027,1.9695,0.0051,0.0009,3.4174,119.3855
842,119.7456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,119.7632
843,108.8791,0.4290,0.0006,0.0044,1.1536,0.0033,0.0006,2.6847,111.5638
844,111.6105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,111.6270
845,119.2972,0.5554,0.0009,0.0062,1.6496,0.0064,0.0014,4.0195,123.3167
846,106.7982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,106.8124
847,114.6980,0.4589,0.0007,0.0035,1.7911,0.0051,0.0014,3.5210,118.2190
848,126.8887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,126.9000
849,133.5114,0.4944,0.0004,0.0041,2.0794,0.0080,0.0013,3.8861,137.3975
850,132.7197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,132.7337
851,125.9069,0.5735,0.0006,0.0086,1.4624,0.0057,0.0007,3.7701,129.6770
852,128.9278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,128.9424
853,122.8628,0.4889,0.0005,0.0023,1.5783,0.0047,0.0008,3.2176,126.0804
854,119.8231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0147,119.8378
855,104.1359,0.4534,0.0005,0.0038,1.1985,0.0040,0.0015,2.9679,107.1038
856,106.0591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,106.0750
857,111.6814,0.3902,0.0004,0.0046,1.0363,0.0041,0.0141,2.7524,114.4338
858,113.0589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,113.0755
859,121.6674,0.3545,0.0003,0.0027,1.3595,0.0034,0.0012,2.5347,124.2021
860,132.5129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,132.5232
861,133.6746,0.5120,0.0006,0.0040,8.3089,0.0053,0.0008,10.2895,143.9641
862,130.8195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0182,130.8377
863,129.4104,0.6189,0.0007,0.0054,3.0415,0.0057,0.0010,5.1908,134.6012
864,128.5848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,128.6036
865,113.6303,0.5992,0.0006,0.0070,1.6839,0.0079,0.0017,3.7968,117.4271
866,115.0797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0104,115.0901
867,117.2220,0.7655,0.0009,0.0029,3.4809,0.0050,0.0011,6.2061,123.4281
868,120.0854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0222,120.1076
869,119.5311,0.5300,0.0005,0.0034,2.5073,0.0049,0.0008,4.3037,123.8348
870,108.2695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,108.2786
871,127.4069,0.5589,0.0006,0.0025,2.1389,0.0062,0.0007,4.1067,131.5136
872,120.5199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,120.5349
873,133.3533,0.4436,0.0005,0.0043,1.2979,0.0047,0.0009,2.9470,136.3003
874,118.7601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246,118.7847
875,112.5210,0.4523,0.0005,0.0031,1.2573,0.0050,0.0007,2.7765,115.2975
876,109.1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,109.1275
877,116.5098,0.4024,0.0005,0.0029,1.4056,0.0037,0.0006,2.9395,119.4493
878,111.3565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,111.3717
879,115.9943,0.5023,0.0007,0.0040,1.1073,0.0053,0.0007,3.5126,119.5069
880,107.4135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0207,107.4342
881,115.9348,0.6501,0.0006,0.0054,1.6325,0.0081,0.0013,4.1175,120.0523
882,112.4832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,112.4944
