frame,read_ms,orange_ms,white_ms,qr_ms,motion_ms,save_img_ms,rename_file_ms,proc_ms,total_ms
739,117.5363,1.0183,2.9400,6.8698,0.0037,0.0056,0.0137,12.7902,130.3265
740,112.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,112.4285
741,115.3502,0.9456,2.6421,10.5364,0.0053,0.0125,4.5511,20.1763,135.5265
742,108.8846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,108.8965
743,192.0262,1.0421,2.1331,0.0036,0.0054,0.0061,0.0101,5.3362,197.3624
744,126.1324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,126.1438
745,173.3184,1.1138,2.3543,0.0024,0.0040,0.0075,0.0094,4.7535,178.0719
746,174.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,174.1978
747,143.6870,1.0806,2.4792,0.0013,0.0053,0.0059,0.0110,5.4071,149.0941
748,148.2742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,148.2972
749,137.4088,0.5517,1.3484,0.0010,0.0029,0.0043,0.0080,2.6251,140.0339
750,112.9219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0208,112.9427
751,109.2046,0.8402,2.3096,0.0021,0.0035,0.0078,0.0137,4.4318,113.6364
752,110.5462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0192,110.5654
753,113.4413,0.5613,2.2598,0.0014,0.0038,0.0044,0.0088,3.8190,117.2603
754,110.4648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,110.4750
755,109.4040,0.9023,3.7611,0.0034,0.0065,0.0087,0.0145,6.3172,115.7212
756,122.9008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,122.9109
757,111.4767,0.8344,2.0485,0.0017,0.0034,0.0076,0.0126,4.2901,115.7668
758,103.9246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0141,103.9387
759,105.1564,0.7875,2.4558,0.0015,0.0051,0.0119,0.0158,4.5185,109.6749
760,123.0659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0139,123.0798
761,117.3190,0.6988,2.6915,0.0019,0.0045,0.0061,0.0151,4.5619,121.8809
762,113.2484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,113.2554
763,113.0354,0.3813,1.5902,0.0017,0.0033,0.0058,0.0086,2.6143,115.6497
764,112.4776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0190,112.4966
765,116.9745,0.8346,2.5350,0.0023,0.0065,0.0104,0.0135,4.6944,121.6689
766,105.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,105.0219
767,115.3954,1.0017,4.8156,0.0014,0.0058,0.0090,0.0130,7.7277,123.1231
768,111.6082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,111.6252
769,102.9797,0.8818,2.4942,0.0027,0.0056,0.0088,0.0135,4.7176,107.6973
770,114.0728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0149,114.0877
771,110.7213,0.9011,2.5670,0.0028,0.0060,0.0074,0.0081,4.7541,115.4754
772,112.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,112.1343
773,108.1297,0.8740,2.1091,0.0014,0.0090,0.0078,0.0112,4.2669,112.3966
774,122.2352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,122.2490
775,120.5256,0.8277,1.8122,0.0019,0.0043,0.0061,0.0101,3.7375,124.2631
776,99.8578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0175,99.8753
777,99.5762,1.2755,3.0354,0.0032,0.0081,0.0079,0.0144,5.9625,105.5387
778,112.2449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,112.2679
779,95.5446,0.7274,1.9497,0.0019,0.0043,70.5334,0.0252,74.5161,170.0607
780,111.6721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,111.6886
781,123.3015,1.2951,2.3369,0.0023,0.0040,0.0100,0.0143,5.4904,128.7919
782,114.1656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0173,114.1829
783,224.1211,0.8274,2.3354,7.2755,0.0064,0.0111,0.0179,12.2280,236.3491
784,107.0557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,107.0687
785,98.9013,0.6477,1.6279,9.7959,0.0073,0.0142,0.0206,13.6151,112.5164
786,101.6314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0182,101.6496
787,115.5015,1.1856,1.9504,10.9996,0.0121,0.0079,0.0204,16.1576,131.6591
788,118.2707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,118.2910
789,113.4742,0.8375,2.0015,6.8594,0.0109,0.0165,0.0248,11.6514,125.1256
790,121.3232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0193,121.3425
791,124.3149,1.6439,2.7481,8.8779,0.0065,0.0075,0.0149,15.0752,139.3901
792,186.6149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,186.6273
793,151.1733,0.7751,1.7261,7.7654,0.0066,0.0073,0.0143,11.5147,162.6880
794,126.6104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0182,126.6286
795,152.2719,1.0082,4.2323,5.0943,0.0088,0.0066,0.0110,11.8288,164.1007
796,133.0672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,133.0784
797,108.3531,0.8141,2.2209,0.0029,0.0040,0.0071,0.0096,4.3337,112.6868
798,108.7077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,108.7211
799,116.5045,0.6232,1.9221,0.0045,0.0034,0.0064,0.0128,3.5179,120.0224
800,98.9650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,98.9723
801,106.5427,0.7408,1.9241,0.0023,0.0070,0.0080,0.0110,3.8644,110.4071
802,109.2335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,109.2458
803,108.5058,0.2176,0.0004,0.0022,0.0026,0.0061,0.0090,1.3056,109.8114
804,106.9303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,106.9402
805,109.6376,0.1736,0.0004,0.0025,0.0032,0.0046,0.0057,1.2053,110.8429
806,103.4549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,103.4659
807,99.5872,0.1865,0.0008,0.0018,0.0029,0.0051,0.0076,1.4099,100.9971
808,99.9035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0187,99.9222
809,105.0531,0.2889,0.0005,0.0046,0.0036,0.0077,0.0104,1.7770,106.8301
810,101.6508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,101.6621
811,109.4741,0.1764,0.0010,0.0021,0.0025,0.0059,0.0093,1.1005,110.5746
812,120.6087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0104,120.6191
813,129.0837,0.2709,0.0004,0.0034,0.0044,0.0096,0.0116,1.6145,130.6982
814,131.4726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,131.4849
815,152.0527,0.2338,0.0004,0.0032,0.0032,0.0084,0.0131,1.2645,153.3172
816,124.6329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0186,124.6515
817,109.6829,0.1701,0.0003,0.0023,0.0028,0.0043,0.0046,1.1583,110.8412
818,111.0448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0204,111.0652
819,102.9109,0.1217,0.0003,0.0016,0.0027,0.0032,0.0054,0.9013,103.8122
820,108.7695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,108.7817
821,99.8289,0.4053,0.0005,0.0028,0.0053,0.0072,0.0119,2.0617,101.8906
822,101.9958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0252,102.0210
823,102.6367,0.2267,0.0006,0.0035,0.0037,0.0062,0.0090,1.5315,104.1682
824,106.8547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,106.8635
825,110.9536,0.1485,0.0003,0.0022,0.0035,0.0032,0.0068,1.1947,112.1483
826,113.3693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,113.3822
827,100.9814,0.3503,0.0006,0.0044,0.0045,0.0062,0.0131,1.5851,102.5665
828,103.9775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0158,103.9933
829,121.4161,0.2476,0.0007,0.0039,0.0043,0.0054,0.0108,1.4183,122.8344
830,105.9404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0244,105.9648
831,100.1353,0.1839,0.0004,0.0024,0.0032,0.0059,0.0087,1.1259,101.2612
832,120.6050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,120.6190
833,113.5956,0.1949,0.0003,0.0037,0.0050,0.0069,0.0100,1.4579,115.0535
834,109.9319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,109.9498
835,115.9811,0.2336,0.0007,0.0022,0.0062,0.0067,0.0095,1.4003,117.3814
836,117.1210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,117.1371
837,114.4109,0.1683,0.0006,0.0033,0.0064,0.0088,0.0197,1.2796,115.6905
838,115.1835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,115.1968
839,107.3792,0.1799,0.0005,0.0031,0.0031,0.0045,0.0096,1.2854,108.6646
840,99.3110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0107,99.3217
841,98.4433,0.1474,0.0004,0.0017,0.0022,58.1377,0.0251,59.2094,157.6527
842,110.0212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0195,110.0407
843,118.2203,0.2798,0.0004,0.0033,0.0037,0.0055,0.0117,1.8895,120.1098
844,110.5540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0141,110.5681
845,125.4674,0.2653,0.0005,0.0023,0.0038,0.0046,0.0134,1.6461,127.1135
846,135.1854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0184,135.2038
847,135.7762,0.2131,0.0011,0.0034,0.0035,0.0034,0.0085,1.3791,137.1553
848,117.2393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,117.2511
849,97.7910,0.2466,0.0004,0.0025,0.0060,0.0058,0.0117,1.4121,99.2031
850,112.8045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,112.8166
851,144.7804,0.2744,0.0007,0.0033,0.0047,0.0073,0.0149,1.6393,146.4197
852,136.9075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,136.9212
853,122.1063,0.3290,0.0004,0.0052,0.0278,0.0047,0.0116,1.6497,123.7560
854,126.4470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,126.4588
855,123.9656,0.2443,0.0009,0.0045,0.0047,0.0057,0.0131,1.6677,125.6333
856,118.0792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,118.0930
857,116.5287,0.2167,0.0008,0.0050,0.0050,0.0051,0.0135,1.4609,117.9896
858,114.3801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,114.3918
859,130.3037,0.4271,0.0006,0.0043,0.0077,0.0086,0.0162,2.6863,132.9900
860,140.5841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,140.6029
861,134.6564,0.3042,0.0007,0.0050,0.0037,0.0089,0.0177,1.5940,136.2504
862,108.8150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0208,108.8358
863,114.7059,0.1952,0.0004,0.0020,0.0033,0.0044,0.0092,1.3209,116.0268
864,122.7904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,122.8093
865,125.9759,0.2169,0.0005,0.0020,0.0050,0.0041,0.0098,1.2533,127.2292
866,117.4833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,117.4983
867,111.6224,0.1985,0.0004,0.0029,0.0035,0.0045,0.0081,1.4239,113.0463
868,115.2097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,115.2190
869,124.6057,0.1650,0.0004,0.0018,0.0030,0.0036,0.0078,1.0735,125.6792
870,111.7826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,111.7944
871,111.1547,0.1420,0.0004,0.0014,0.0027,0.0038,0.0077,1.2569,112.4116
872,110.0898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,110.0975
873,113.0844,0.3427,0.0009,0.0048,0.0088,0.0143,0.0191,2.2495,115.3339
874,108.2913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0238,108.3151
875,117.9578,0.2076,0.0005,0.0023,0.0039,0.0045,0.0101,1.2863,119.2441
876,110.6633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,110.6833
877,117.6602,0.2466,0.0014,0.0033,0.0070,0.0053,0.0130,1.5373,119.1975
878,127.1597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0293,127.1890
879,119.8774,0.3637,0.0013,0.0044,0.0082,0.0079,0.0185,2.1373,122.0147
880,128.2634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0218,128.2852
881,121.3423,0.2470,0.0007,0.0037,0.0043,0.0076,0.0139,1.5750,122.9173
882,122.0460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,122.0614
883,118.6148,0.1619,0.0015,0.0029,0.0044,0.0097,0.0150,1.1926,119.8074
884,110.7469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,110.7597
885,108.1245,0.3090,0.0005,0.0024,0.0043,0.0071,0.0129,1.7178,109.8423
886,126.0337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0151,126.0488
887,126.5838,0.2367,0.0005,0.0059,0.0035,0.0057,0.0114,1.4201,128.0039
888,127.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,127.0639
889,128.0330,0.2800,0.0005,0.0050,0.0049,0.0082,0.0176,1.6749,129.7079
890,111.8016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,111.8149
891,116.4480,0.3003,0.0005,0.0034,0.0060,0.0072,0.0160,1.8051,118.2531
892,110.0755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0141,110.0896
893,128.2499,0.2938,0.0005,0.0037,0.0060,0.0055,0.0113,1.9034,130.1533
894,112.2224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0174,112.2398
895,121.1619,0.2301,0.0005,0.0025,0.0049,0.0036,0.0097,1.4359,122.5978
896,113.7932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,113.8080
897,122.8248,0.3661,0.0005,0.0052,0.0064,0.0050,0.0188,1.9472,124.7720
898,115.8775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0155,115.8930
899,128.5754,0.2714,0.0007,0.0051,0.0051,0.0059,0.0151,1.7229,130.2983
900,115.7868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,115.7964
901,123.9919,0.1704,0.0005,0.0022,0.0033,0.0032,0.0084,1.0019,124.9938
902,121.8689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,121.8800
903,120.4938,0.1912,0.0006,0.0029,0.0029,0.0044,0.0115,1.3851,121.8789
904,123.9605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,123.9732
905,124.2873,0.2404,0.0010,0.0026,0.0094,0.0123,0.0130,1.7803,126.0676
906,119.9416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,119.9545
907,118.6231,0.2975,0.0005,0.0037,0.0053,0.0063,0.0190,1.5448,120.1679
908,123.9326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,123.9401
909,116.7202,0.4588,0.0004,0.0047,0.0058,0.0045,0.0153,2.0822,118.8024
910,118.5658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,118.5834
911,123.5160,0.3485,0.0011,0.0096,0.0079,0.0106,0.0171,2.4331,125.9491
912,118.2497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0175,118.2672
913,116.9874,0.4468,0.0006,0.0063,0.0050,0.0078,0.0192,2.0201,119.0075
914,124.3550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,124.3746
915,113.7021,0.4098,0.0012,0.0034,0.0058,0.0055,0.0200,1.7871,115.4892
916,121.9232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,121.9432
917,120.7326,0.4081,0.0004,0.0035,0.0053,0.0084,0.0108,1.8381,122.5707
918,116.9560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,116.9692
919,114.3229,0.3736,0.0005,0.0043,0.0030,0.0076,0.0095,1.7863,116.1092
920,120.8545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,120.8622
921,118.6109,0.5736,0.0004,0.0020,0.0091,0.0284,0.0139,1.9916,120.6025
922,116.4179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0153,116.4332
923,110.7083,0.6395,0.0006,0.0035,0.0051,0.0038,0.0160,2.1426,112.8509
924,116.9094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,116.9212
925,126.8935,1.1728,6.0961,4.5361,0.0039,0.0060,0.0093,13.5110,140.4045
926,134.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,134.3504
927,121.2309,0.9922,4.1715,5.6585,0.0093,0.0099,3.5772,15.5340,136.7649
928,112.8886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,112.8977
929,128.6450,0.7324,1.7256,4.4984,0.0078,0.0095,0.0156,7.9152,136.5602
930,131.8850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0192,131.9042
931,133.4073,1.0483,2.8710,5.6968,0.0055,0.0091,0.0118,11.0259,144.4332
932,122.3321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,122.3433
933,115.3729,0.7169,2.3127,5.1244,0.0080,0.0096,0.0112,10.3330,125.7059
934,120.4636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,120.4776
935,146.5561,1.4639,3.5919,10.7087,0.0079,0.0260,0.0110,17.0926,163.6487
936,137.2496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,137.2618
937,143.7528,0.8961,4.2509,16.6053,0.0048,0.0057,0.0088,23.4647,167.2175
938,124.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,124.4131
939,132.6298,1.2463,3.1796,11.3065,0.0065,0.0101,0.0154,17.4552,150.0850
940,134.0570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,134.0694
941,146.0520,1.5480,2.9577,14.2036,0.0051,0.0066,0.0475,20.8176,166.8696
942,143.5928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,143.6034
943,154.0259,1.1283,1.8162,11.4076,0.0090,0.0113,0.0199,15.5727,169.5986
944,166.6372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234,166.6606
945,136.5470,1.1804,3.5378,12.3218,0.0045,0.0066,0.0105,18.7567,155.3037
946,177.3356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,177.3508
947,152.2493,1.8990,3.5379,13.8417,0.0071,0.0100,0.0180,23.1812,175.4305
948,120.4350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,120.4580
949,125.6469,1.3687,3.4698,11.6278,0.0047,0.0055,0.0102,18.9477,144.5946
950,127.7561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0084,127.7645
951,125.0539,0.8734,3.7888,12.3435,0.0056,0.0083,0.0098,18.1980,143.2519
952,116.2116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0195,116.2311
953,115.0651,0.6785,2.8686,13.3113,0.0052,0.0101,0.0130,18.0882,133.1533
954,121.6931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0155,121.7086
955,124.7479,1.3775,2.9003,8.2194,0.0076,0.0063,0.0110,14.4371,139.1850
956,138.4609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,138.4774
957,130.7401,0.9667,3.3358,11.3567,0.0029,0.0196,0.0075,17.3039,148.0440
958,140.1620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,140.1779
959,132.1114,1.9727,2.4707,0.0020,0.0041,0.0071,0.0129,5.6971,137.8085
960,118.8974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,118.9048
961,127.9342,0.8394,17.4370,0.0017,0.0049,0.0056,0.0090,20.7789,148.7131
962,145.8237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,145.8409
963,141.5562,1.6763,2.5317,0.0020,0.0055,0.0083,0.0156,5.6981,147.2543
964,123.9693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0147,123.9840
965,131.8477,0.8418,2.0004,0.0019,0.0059,86.0799,0.0251,90.0812,221.9289
966,123.2841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,123.3012
967,124.7821,1.0062,3.1039,0.0015,0.0054,0.0122,0.0151,5.8393,130.6214
968,115.6048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228,115.6276
969,120.8888,0.9409,2.6869,0.0018,0.0028,0.0100,0.0111,5.1005,125.9893
970,138.1195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0301,138.1496
971,158.6286,0.6992,1.9602,0.0016,0.0087,0.0054,0.0068,3.7113,162.3399
972,137.2259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,137.2379
973,134.5473,1.6195,3.6489,0.0017,0.0033,0.0315,0.0221,6.7582,141.3055
974,154.5520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,154.5692
975,185.3058,7.0058,11.0563,0.0027,0.0067,0.0137,0.0192,18.9849,204.2907
976,140.6005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,140.6105
977,152.5545,1.2335,6.0865,0.0027,0.0071,0.0146,0.0210,8.6526,161.2071
978,152.0962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228,152.1190
979,135.8434,1.2050,2.6546,0.0022,0.0067,0.0115,0.0170,5.3698,141.2132
980,126.4209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0149,126.4358
981,131.5241,0.8782,2.5921,0.9895,0.0066,0.0074,0.0144,5.8326,137.3567
982,153.9205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0168,153.9373
983,135.8132,1.3050,3.7921,0.0021,0.0069,0.0087,0.0165,6.9364,142.7496
984,126.3707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0319,126.4026
985,127.0418,1.2909,3.0205,0.0013,0.0043,0.0050,0.0086,6.0172,133.0590
986,127.1461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,127.1567
987,134.8566,1.2105,2.4697,0.0015,0.0048,0.0086,0.0145,5.6520,140.5086
988,136.0648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0241,136.0889
989,111.4426,0.9318,2.3325,0.0013,0.0036,0.0081,0.0088,4.6737,116.1163
990,117.0774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,117.0902
991,120.1070,0.8369,1.6306,0.0039,0.0058,0.0070,0.0126,3.7142,123.8212
992,115.9226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,115.9354
993,121.3325,1.0447,2.6257,0.0015,0.0045,0.0093,0.0118,4.7464,126.0789
994,111.3620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0224,111.3844
995,127.0826,0.8028,2.7797,0.0071,0.0089,0.0146,0.0235,4.6939,131.7765
996,136.2966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0210,136.3176
997,139.3072,0.9744,2.2386,0.0025,0.0038,0.0074,0.0129,4.5192,143.8264
998,146.2321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,146.2501
999,117.2581,1.1135,2.5458,0.0068,0.0055,0.0081,0.0100,4.6901,121.9482
1000,107.1484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,107.1806
1001,117.3183,1.0711,2.0966,0.0021,0.0039,0.0087,0.0099,4.7909,122.1092
1002,100.2005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,100.2143
1003,110.0336,0.8506,2.7442,0.0039,0.0085,0.0076,0.0123,4.9646,114.9982
1004,120.0462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,120.0584
1005,108.0708,0.8244,1.8808,0.0036,0.0059,0.0094,0.0130,3.9319,112.0027
1006,112.8817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,112.8944
1007,124.0155,1.0144,2.1128,0.0033,0.0075,0.0077,0.0113,4.6347,128.6502
1008,114.3444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,114.3596
1009,111.7961,0.4528,0.0006,0.0052,0.0038,0.0123,0.0124,2.0587,113.8548
1010,125.0541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,125.0729
1011,117.2642,0.3588,0.0007,0.0040,0.0063,0.0067,0.0149,1.7249,118.9891
1012,115.4717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,115.4841
1013,112.4339,0.3878,0.0012,0.0027,0.0055,0.0058,0.0169,1.8016,114.2355
1014,127.7218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,127.7290
1015,127.8622,0.3492,0.0006,0.0049,0.0048,0.0083,0.0130,1.2508,129.1130
1016,124.3454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,124.3557
1017,115.6049,0.2742,0.0005,0.0023,0.0030,0.0054,0.0087,1.2346,116.8395
1018,124.4875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,124.5038
1019,132.1302,0.3679,0.0010,0.0037,0.0061,0.0142,0.0146,1.8302,133.9604
1020,143.3516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,143.3594
1021,132.8849,0.3328,0.0005,0.0025,0.0048,0.0065,0.0092,1.9931,134.8780
1022,148.3591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,148.3737
1023,134.1619,0.4387,0.0003,0.0039,0.0052,0.0038,0.0118,1.8726,136.0345
1024,105.4833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,105.4942
1025,117.2303,0.2839,0.0004,0.0022,0.0034,0.0076,0.0143,1.5895,118.8198
1026,120.2462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,120.2632
1027,114.5588,0.2655,0.0004,0.0019,0.0013,0.0054,0.0093,1.1547,115.7135
1028,116.2597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,116.2785
1029,122.7557,0.3132,0.0005,0.0038,0.0050,0.0056,0.0119,1.5651,124.3208
1030,114.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0281,114.1313
1031,133.5316,0.3808,0.0011,0.0048,0.0061,0.0245,0.0171,1.4108,134.9424
1032,124.2634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,124.2776
1033,110.8732,0.3344,0.0004,0.0027,0.0053,0.0062,0.0138,1.6129,112.4861
