frame,read_ms,orange_ms,white_ms,qr_ms,motion_ms,save_img_ms,rename_file_ms,proc_ms,total_ms
1473,104.5367,0.3187,0.0005,0.0015,0.0023,0.0029,0.0068,1.0048,105.5415
1474,116.8034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,116.8090
1475,114.3084,0.4409,0.0012,0.0023,0.0031,0.0056,0.0095,1.4207,115.7291
1476,106.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,106.6759
1477,153.0785,0.2740,0.0012,0.0014,0.0026,0.0031,0.0066,0.9798,154.0583
1478,97.0909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,97.0965
1479,138.0382,0.2897,0.0008,0.0017,0.0028,0.0031,0.0075,1.0375,139.0757
1480,117.2767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,117.2833
1481,108.7927,0.2836,0.0006,0.0017,0.0027,0.0040,0.0073,1.1240,109.9167
1482,127.2564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,127.2628
1483,123.6489,0.2709,0.0005,0.0016,0.0032,0.0031,0.0068,0.9917,124.6406
1484,94.5971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,94.6037
1485,80.8484,0.2579,0.0006,0.0017,0.0027,0.0030,0.0068,0.9339,81.7823
1486,121.3546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,121.3608
1487,110.2468,0.2657,0.0007,0.0016,0.0031,0.0036,0.0068,1.0057,111.2525
1488,121.0338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,121.0402
1489,117.9910,0.2667,0.0011,0.0016,0.0027,0.0028,0.0065,0.9857,118.9767
1490,106.7158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,106.7228
1491,117.7239,0.2488,0.0005,0.0019,0.0023,0.0027,0.0068,0.9152,118.6391
1492,133.7313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,133.7378
1493,93.1494,0.3039,0.0013,0.0017,0.0029,0.0064,0.0094,1.0586,94.2080
1494,101.6510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,101.6590
1495,116.5508,0.2800,0.0007,0.0020,0.0027,0.0034,0.0070,1.0106,117.5614
1496,96.2520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,96.2593
1497,92.4563,0.2924,0.0006,0.0018,0.0033,0.0032,0.0081,1.0292,93.4855
1498,93.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,93.3396
1499,136.0196,0.2676,0.0007,0.0016,0.0027,0.0032,0.0073,0.9863,137.0059
1500,65.2141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,65.2199
1501,69.2832,0.2731,0.0009,0.0017,0.0026,0.0035,0.0071,1.0095,70.2927
1502,63.2427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,63.2516
1503,69.2905,0.2700,0.0006,0.0014,0.0028,0.0032,0.0068,0.9671,70.2576
1504,100.2644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,100.2708
1505,83.5330,0.2746,0.0005,0.0016,0.0024,0.0032,0.0064,0.9552,84.4882
1506,73.3524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,73.3587
1507,66.8539,0.2656,0.0011,0.0019,0.0024,0.0030,0.0064,0.9789,67.8328
1508,64.6256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,64.6327
1509,124.3566,0.2911,0.0007,0.0015,0.0029,0.0037,0.0078,1.0225,125.3791
1510,71.9608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,71.9686
1511,70.5206,0.2760,0.0006,0.0017,0.0026,0.0032,0.0071,1.0790,71.5996
1512,67.0673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,67.0749
1513,86.7229,0.2857,0.0008,0.0018,0.0026,0.0038,0.0076,1.0203,87.7432
1514,77.0579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,77.0655
1515,89.3578,0.2897,0.0006,0.0017,0.0029,0.0033,0.0067,1.0365,90.3943
1516,107.8664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,107.8728
1517,116.8969,0.2910,0.0006,0.0016,0.0030,74.5166,0.0150,75.5311,192.4280
1518,88.0306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,88.0375
1519,83.8026,0.2792,0.0007,0.0050,0.0033,0.0040,0.0080,1.0178,84.8204
1520,109.5056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,109.5126
1521,147.9454,0.2746,0.0006,0.0018,0.0027,0.0034,0.0071,1.0384,148.9838
1522,96.7631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,96.7701
1523,125.8196,0.3716,0.0017,0.0028,0.0040,0.0061,0.0099,1.3876,127.2072
1524,88.7639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,88.7729
1525,107.4319,0.2842,0.0006,0.0016,0.0029,0.0032,0.0072,1.0184,108.4503
1526,122.2267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,122.2334
1527,123.3659,0.2725,0.0010,0.0016,0.0030,0.0034,0.0066,1.0425,124.4084
1528,136.3596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,136.3664
1529,128.0910,0.2752,0.0006,0.0016,0.0025,0.0039,0.0074,1.0068,129.0978
1530,150.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,150.1445
1531,97.0576,0.2787,0.0007,0.0019,0.0029,0.0035,0.0066,1.0130,98.0706
1532,124.4022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,124.4081
1533,111.9388,0.3778,0.0008,0.0026,0.0039,0.0058,0.0106,1.1054,113.0442
1534,159.4602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,159.4682
1535,95.4740,0.2760,0.0007,0.0020,0.0026,0.0043,0.0066,0.9918,96.4658
1536,110.2754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,110.2826
1537,112.5027,0.2799,0.0007,0.0023,0.0034,0.0041,0.0072,0.9976,113.5003
1538,108.7839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,108.7907
1539,106.9835,0.2754,0.0005,0.0019,0.0030,0.0036,0.0070,1.0181,108.0016
1540,116.9832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,116.9904
1541,115.9651,0.2671,0.0012,0.0016,0.0025,0.0030,0.0071,0.9801,116.9452
1542,100.9446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,100.9512
1543,112.2577,0.2981,0.0007,0.0018,0.0029,0.0034,0.0069,1.7103,113.9680
1544,105.2212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,105.2271
1545,134.4775,0.2627,0.0006,0.0016,0.0030,0.0033,0.0064,1.0997,135.5772
1546,104.5185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,104.5254
1547,99.4653,0.2565,0.0006,0.0019,0.0023,0.0033,0.0064,0.9049,100.3702
1548,98.7763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,98.7835
1549,106.9228,0.2959,0.0006,0.0015,0.0024,0.0033,0.0073,0.9375,107.8603
1550,66.8996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,66.9069
1551,62.5087,0.2505,0.0007,0.0017,0.0022,0.0034,0.0072,0.9205,63.4292
1552,70.7051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,70.7127
1553,142.1149,0.2945,0.0006,0.0018,0.0027,0.0044,0.0068,0.9828,143.0977
1554,72.5573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,72.5646
1555,67.6270,0.8095,0.2092,0.0018,0.0021,0.0031,0.0071,1.6865,69.3135
1556,90.4914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,90.5005
1557,69.2610,1.1745,0.3729,0.0026,0.0038,0.0049,0.0092,2.4837,71.7447
1558,72.0827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,72.0898
1559,68.8233,0.8197,0.3090,6.9277,0.0036,0.0035,0.0086,8.7618,77.5851
1560,71.2679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,71.2758
1561,68.5252,0.7659,0.3113,7.5116,0.0029,74.6319,5.0753,89.6653,158.1905
1562,75.5483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,75.5573
1563,68.2313,0.9192,0.3107,9.1493,0.0035,0.0043,0.0082,11.4852,79.7165
1564,76.9291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,76.9358
1565,67.2416,0.9600,0.3163,7.6126,0.0044,0.0044,0.0077,9.7513,76.9929
1566,113.7365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,113.7424
1567,120.5215,0.8020,0.3059,8.1046,0.0033,0.0046,0.0083,10.3437,130.8652
1568,101.9494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,101.9561
1569,105.4610,0.9862,0.3267,6.0699,0.0034,0.0037,0.0069,8.1617,113.6227
1570,103.2034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,103.2093
1571,91.0480,0.7203,0.2757,5.9784,0.0036,0.0041,0.0075,7.6393,98.6873
1572,109.6033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,109.6101
1573,123.0569,0.7300,0.2854,5.3660,0.0030,0.0041,0.0072,7.0925,130.1494
1574,119.4321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,119.4396
1575,127.6496,0.7494,0.2997,6.7783,0.0028,0.0038,0.0072,8.5281,136.1777
1576,153.7659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,153.7722
1577,131.1425,0.7628,0.3249,8.3627,0.0045,0.0043,0.0082,10.2358,141.3783
1578,100.1423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,100.1509
1579,104.2507,0.8385,0.3010,7.2563,0.0028,0.0042,0.0071,9.1103,113.3610
1580,89.5633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,89.5707
1581,172.2631,1.1116,0.4675,8.7426,0.0040,0.0056,0.0113,12.4479,184.7110
1582,169.4134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,169.4266
1583,188.2564,1.0806,0.4945,8.2649,0.0041,0.0069,0.0123,10.8894,199.1458
1584,155.1277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,155.1376
1585,170.6480,1.0522,0.4869,6.1497,0.0048,0.0059,0.0120,9.3557,180.0037
1586,203.8202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,203.8305
1587,161.9824,1.2908,0.4884,6.9040,0.0068,0.0071,0.0141,9.8893,171.8717
1588,130.0264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,130.0378
1589,184.5750,1.0314,0.4448,5.7566,0.0060,0.0060,0.0129,8.2646,192.8396
1590,169.3702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,169.3832
1591,137.3020,1.0913,0.4646,5.9857,0.0048,0.0067,0.0138,8.6197,145.9217
1592,148.9616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,148.9721
1593,205.9253,0.9901,0.6832,8.6860,0.0052,0.0065,0.0145,11.3950,217.3203
1594,163.5996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,163.6101
1595,138.1978,1.0263,0.4799,6.9512,0.0193,0.0069,0.0129,9.6037,147.8015
1596,163.1419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,163.1540
1597,182.6735,1.0763,0.8471,5.3500,0.0053,0.0057,0.0126,8.3419,191.0154
1598,143.6129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,143.6309
1599,116.6063,1.4228,0.5626,5.0011,0.0025,0.0037,0.0073,8.5736,125.1799
1600,75.8560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,75.8627
1601,75.4103,0.6373,0.2259,0.0019,0.0022,0.0035,0.0064,1.6808,77.0911
1602,71.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,71.5920
1603,63.7148,0.6274,0.1855,0.0013,0.0022,0.0033,0.0058,2.0400,65.7548
1604,71.7963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,71.8048
1605,69.4117,0.6568,0.1861,0.0018,0.0022,0.0044,0.0051,1.7736,71.1853
1606,60.9144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,60.9215
1607,71.0641,0.8623,0.3043,0.0020,0.0040,0.0135,0.0134,2.4287,73.4928
1608,67.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,67.0263
1609,65.3063,0.6464,0.1917,0.0013,0.0020,0.0031,0.0061,1.5320,66.8383
1610,68.4243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,68.4367
1611,67.5595,0.9407,0.3440,0.0022,0.0035,0.0055,0.0089,2.1363,69.6958
1612,64.5602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,64.5669
1613,67.1006,0.6395,0.2572,0.0026,0.0022,0.0033,0.0062,1.6413,68.7419
1614,63.1084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,63.1166
1615,58.1588,0.6062,0.1747,0.0012,0.0018,0.0033,0.0052,1.5386,59.6974
1616,85.8891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,85.8947
1617,91.7773,0.6323,0.1793,0.0013,0.0028,0.0027,0.0068,1.7403,93.5176
1618,73.0823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,73.0882
1619,135.4833,0.3308,0.0005,0.0014,0.0018,0.0026,0.0059,0.9806,136.4639
1620,125.5744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,125.5800
1621,129.3661,0.3017,0.0006,0.0018,0.0020,0.0035,0.0059,1.0034,130.3695
1622,79.6066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,79.6128
1623,198.1410,0.2855,0.0007,0.0016,0.0023,0.0035,0.0067,0.9953,199.1363
1624,123.5505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,123.5569
1625,101.2497,0.2666,0.0005,0.0016,0.0023,0.0027,0.0060,0.9697,102.2194
1626,114.7802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,114.7860
1627,105.2864,0.2553,0.0007,0.0014,0.0022,0.0031,0.0063,0.9457,106.2321
1628,123.5238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,123.5302
1629,102.1189,0.2564,0.0005,0.0017,0.0024,0.0035,0.0070,0.9847,103.1036
1630,108.6473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,108.6532
1631,117.2013,0.2706,0.0005,0.0019,0.0025,0.0030,0.0070,0.9813,118.1826
1632,115.8146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,115.8223
1633,116.0477,0.2527,0.0007,0.0014,0.0025,0.0031,0.0066,0.9364,116.9841
1634,106.5749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,106.5843
1635,103.9200,0.2619,0.0006,0.0020,0.0024,0.0032,0.0072,0.9658,104.8858
1636,105.2294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,105.2354
1637,111.9018,0.2448,0.0006,0.0015,0.0027,0.0028,0.0067,0.9288,112.8306
1638,105.8617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,105.8681
1639,97.7173,0.2547,0.0006,0.0016,0.0031,0.0033,0.0060,0.9251,98.6424
1640,91.1408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,91.1469
1641,106.6685,0.2787,0.0006,0.0016,0.0028,0.0031,0.0072,1.1849,107.8534
1642,138.4696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,138.4765
1643,125.7090,0.4273,0.0008,0.0029,0.0036,0.0050,0.0097,1.3880,127.0970
1644,131.2577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,131.2662
1645,144.9305,0.3767,0.0007,0.0025,0.0029,0.0052,0.0266,1.4342,146.3647
1646,122.5650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,122.5749
1647,100.6775,0.3341,0.0007,0.0026,0.0038,0.0053,0.0095,1.2829,101.9604
1648,116.8768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,116.8846
1649,155.5709,0.3840,0.0005,0.0023,0.0034,0.0118,0.0101,1.3899,156.9608
1650,81.3812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,81.3901
1651,85.3476,0.2802,0.0006,0.0017,0.0028,0.0033,0.0081,1.1483,86.4959
1652,79.8043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,79.8137
1653,75.7027,0.2936,0.0007,0.0023,0.0027,0.0050,0.0094,0.9986,76.7013
1654,88.7073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,88.7165
1655,95.7569,0.3281,0.0012,0.0014,0.0047,0.0043,0.0075,1.3170,97.0739
1656,93.2993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0213,93.3206
1657,85.2661,0.2335,0.0006,0.0013,0.0023,0.0031,0.0065,0.9489,86.2150
1658,73.1486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,73.1558
1659,70.6968,0.2901,0.0007,0.0020,0.0025,0.0026,0.0071,1.1435,71.8403
1660,82.7843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,82.7937
1661,85.3476,0.3318,0.0007,0.0026,0.0031,0.0039,0.0098,1.3002,86.6478
1662,87.3745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,87.3816
1663,78.6584,0.3853,0.0003,0.0019,0.0022,0.0030,0.0066,1.0388,79.6972
1664,73.0192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,73.0271
1665,66.2079,0.2400,0.0005,0.0015,0.0029,0.0029,0.0064,0.8751,67.0830
1666,60.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,61.0001
1667,64.3813,0.2367,0.0006,0.0014,0.0028,62.0592,0.0128,62.9602,127.3415
1668,60.4552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,60.4610
1669,62.3479,0.3442,0.0006,0.0014,0.0036,0.0036,0.0064,1.0890,63.4369
1670,67.3688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,67.3752
1671,57.2539,0.5424,0.0005,0.0017,0.0063,0.0057,0.0111,2.1369,59.3908
1672,60.2366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,60.2446
1673,105.8872,0.2278,0.0005,0.0015,0.0021,0.0029,0.0055,1.6393,107.5265
1674,96.0444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,96.0514
1675,97.2454,0.3595,0.0015,0.0022,0.0069,0.0026,0.0070,1.7589,99.0043
1676,81.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,81.4360
1677,73.9285,0.3091,0.0010,0.0017,0.0024,0.0030,0.0083,1.2398,75.1683
1678,106.1972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,106.2043
1679,87.6842,0.4266,0.0015,0.0012,0.0064,0.0054,0.0135,1.8556,89.5398
1680,79.3918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,79.4004
1681,77.3781,0.4389,0.0005,0.0032,0.0045,0.0057,0.0129,1.7034,79.0815
1682,82.4437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,82.4489
1683,99.8362,0.5049,0.0007,0.0171,0.0023,0.0036,0.0068,1.8598,101.6960
1684,85.2822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,85.2881
1685,73.1355,0.4922,0.0004,0.0014,0.0045,0.0064,0.0104,1.6273,74.7628
1686,94.3748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,94.3810
1687,96.3509,0.2221,0.0005,0.0015,0.0021,0.0033,0.0059,1.3766,97.7275
1688,64.5612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,64.5680
1689,68.7250,0.2130,0.0005,0.0011,0.0020,0.0025,0.0060,1.1636,69.8886
1690,85.8087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,85.8139
1691,71.8767,0.2562,0.0011,0.0015,0.0019,0.0025,0.0068,1.7625,73.6392
1692,74.6473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,74.6530
1693,88.4954,0.2480,0.0004,0.0015,0.0026,0.0027,0.0063,1.4513,89.9467
1694,84.2466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,84.2555
1695,70.3777,0.3076,0.0006,0.0016,0.0020,0.0035,0.0066,1.9366,72.3143
1696,74.9208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,74.9266
1697,82.7583,0.2521,0.0005,0.0016,0.0026,0.0024,0.0050,0.8841,83.6424
1698,72.4667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,72.4753
1699,82.0519,0.2619,0.0005,0.0014,0.0020,0.0030,0.0060,1.4565,83.5084
1700,53.0197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,53.0256
1701,50.9198,0.2479,0.0005,0.0018,0.0020,0.0023,0.0062,1.2655,52.1853
1702,55.0742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,55.0806
1703,53.9736,0.2619,0.0005,0.0013,0.0017,0.0025,0.0058,1.2252,55.1988
1704,54.7305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,54.7354
1705,55.9339,0.2712,0.0005,0.0014,0.0019,0.0027,0.0057,1.6007,57.5346
1706,54.7743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,54.7795
1707,54.0443,0.2841,0.0005,0.0019,0.0024,0.0026,0.0056,1.3847,55.4290
1708,53.5509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,53.5563
1709,54.2454,0.2969,0.0005,0.0014,0.0017,0.0027,0.0058,1.5606,55.8060
1710,55.9887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,55.9949
1711,55.5057,0.7945,0.1559,0.0023,0.0018,0.0024,0.0049,2.1941,57.6998
1712,56.5236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,56.5293
1713,54.0853,0.6068,0.1551,0.0012,0.0022,0.0022,0.0053,1.9696,56.0549
1714,56.6676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,56.6739
1715,51.9568,0.6384,0.1619,0.0013,0.0016,0.0022,0.0046,2.2400,54.1968
1716,54.9941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,55.0021
1717,54.2794,0.5691,0.1582,0.0011,0.0016,0.0022,0.0040,1.7205,55.9999
1718,53.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,53.7200
1719,53.2699,0.5745,0.1468,0.0013,0.0019,0.0021,0.0044,1.2518,54.5217
1720,54.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,54.1227
1721,52.8194,0.6900,0.1509,0.0012,0.0016,0.0026,0.0047,1.6794,54.4988
1722,59.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,59.1563
1723,70.7269,0.5771,0.1489,0.0018,0.0021,0.0027,0.0046,1.5847,72.3116
1724,83.3492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,83.3553
1725,73.0244,0.5932,0.1597,0.0011,0.0023,0.0021,0.0051,1.6639,74.6883
1726,66.0484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,66.0534
1727,59.5752,0.5586,0.1524,0.0011,0.0018,0.0026,0.0046,1.7967,61.3719
1728,77.1638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,77.1695
1729,80.1051,0.5614,0.2136,4.4317,0.0031,0.0033,0.0275,6.3562,86.4613
1730,66.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,66.0231
1731,64.9932,0.5694,0.2002,4.9178,0.0025,0.0019,0.0052,6.8403,71.8335
1732,65.9963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,66.0014
1733,66.9600,0.7348,0.2174,5.6229,0.0028,0.0025,0.0050,7.5420,74.5020
1734,73.3459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,73.3519
1735,68.9663,0.6762,0.2014,5.7157,0.0030,52.1265,2.8036,62.6420,131.6083
1736,61.1346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,61.1404
1737,57.8709,0.7180,0.2110,5.1951,0.0020,0.0023,0.0054,7.0539,64.9248
1738,55.0674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,55.0739
1739,56.2291,0.6795,0.2080,4.5475,0.0023,0.0029,0.0048,6.4667,62.6958
1740,54.5579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,54.5633
1741,68.2134,0.6139,0.2162,5.2641,0.0026,0.0031,0.0059,7.4537,75.6671
1742,60.1267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,60.1325
1743,91.7814,1.0674,0.3227,6.7715,0.0038,0.0062,0.0110,9.3653,101.1467
1744,60.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,60.1526
1745,77.7550,0.5588,0.1978,4.5707,0.0031,0.0025,0.0057,5.9304,83.6854
1746,68.1762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,68.1816
1747,77.2394,0.5746,0.2194,5.4426,0.0063,0.0041,0.0075,7.2690,84.5084
1748,68.1996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,68.2055
1749,118.7304,1.0235,0.4135,6.5670,0.0072,0.0086,0.0191,9.0412,127.7716
1750,61.0780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,61.0854
1751,58.6072,0.5292,0.2040,4.0421,0.0023,0.0025,0.0055,5.3785,63.9857
1752,461.4830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,461.4891
1753,138.5437,0.7257,0.2839,5.9164,0.0034,0.0036,0.0059,7.6423,146.1860
1754,69.8523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,69.8600
1755,84.4119,0.7904,0.2949,7.6135,0.0027,0.0034,0.0066,9.4176,93.8295
1756,78.6825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,78.6902
1757,70.0198,0.7891,0.3333,6.2671,0.0042,0.0040,0.0079,8.1749,78.1947
1758,83.6405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,83.6473
1759,69.7040,0.7891,0.2978,6.2179,0.0037,0.0037,0.0067,8.0643,77.7683
1760,67.5064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,67.5123
1761,73.0762,0.7765,0.2997,6.1323,0.0025,0.0032,0.0061,7.9506,81.0268
1762,68.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,68.0086
